PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
MN,2700001,Northwest Minnesota nonmetropolitan area,21-1099,"Community and Social Service Specialists, All Other",detailed,180,6.6,0.955,1.41,25.58,"53,210",3.0,15.28,19.74,24.68,33.22,37.70,"31,780","41,050","51,340","69,110","78,420",,
MN,2700001,Northwest Minnesota nonmetropolitan area,21-2011,Clergy,detailed,80,23.4,0.397,1.13,21.64,"45,020",5.2,13.41,15.99,20.71,27.50,30.67,"27,900","33,250","43,090","57,190","63,780",,
MN,2700001,Northwest Minnesota nonmetropolitan area,21-2021,"Directors, Religious Activities and Education",detailed,50,37.8,0.240,1.60,21.71,"45,160",12.9,13.71,15.55,22.07,27.89,29.91,"28,530","32,340","45,900","58,010","62,210",,
MN,2700001,Northwest Minnesota nonmetropolitan area,23-0000,Legal Occupations,major,910,9.6,4.774,0.61,33.21,"69,070",5.0,19.76,22.77,28.64,39.73,50.74,"41,100","47,360","59,560","82,650","105,550",,
MN,2700001,Northwest Minnesota nonmetropolitan area,23-1011,Lawyers,detailed,380,25.0,1.960,0.44,38.73,"80,550",8.3,22.36,27.03,36.56,47.24,56.21,"46,510","56,220","76,040","98,270","116,910",,
MN,2700001,Northwest Minnesota nonmetropolitan area,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,30,13.2,0.182,0.92,69.67,"144,910",2.5,44.75,74.80,74.81,74.81,74.81,"93,070","155,590","155,590","155,600","155,600",,
MN,2700001,Northwest Minnesota nonmetropolitan area,23-2011,Paralegals and Legal Assistants,detailed,**,**,**,**,27.93,"58,090",12.4,19.31,21.30,25.96,35.39,38.48,"40,170","44,310","53,990","73,610","80,030",,
MN,2700001,Northwest Minnesota nonmetropolitan area,23-2091,Court Reporters,detailed,30,0.0,0.167,1.67,32.20,"66,970",1.4,25.95,27.00,35.48,35.49,35.49,"53,980","56,160","73,800","73,810","73,820",,
MN,2700001,Northwest Minnesota nonmetropolitan area,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,**,**,**,**,24.76,"51,500",5.2,16.92,20.02,23.36,28.46,35.31,"35,190","41,640","48,600","59,190","73,440",,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-0000,"Education, Training, and Library Occupations",major,"13,120",4.6,68.559,1.13,22.73,"47,280",1.7,12.93,16.16,21.72,28.71,35.16,"26,900","33,620","45,180","59,710","73,120",,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,**,**,**,**,*,"71,050",2.2,*,*,*,*,*,"36,880","58,390","74,470","84,250","99,620",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-1042,"Biological Science Teachers, Postsecondary",detailed,**,**,**,**,*,"69,920",2.2,*,*,*,*,*,"55,140","62,650","71,470","78,710","83,060",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,40,41.2,0.208,0.32,*,"66,780",4.3,*,*,*,*,*,"53,160","57,800","65,530","75,440","81,560",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,**,**,**,**,*,"65,350",3.0,*,*,*,*,*,"38,060","51,470","64,510","79,520","94,910",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-2011,"Preschool Teachers, Except Special Education",detailed,600,18.5,3.145,1.07,19.81,"41,210",5.9,11.18,14.04,19.33,23.97,29.86,"23,250","29,200","40,210","49,850","62,110",,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-2012,"Kindergarten Teachers, Except Special Education",detailed,210,21.8,1.115,1.23,*,"49,050",2.2,*,*,*,*,*,"36,780","42,200","47,500","56,230","65,560",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-2021,"Elementary School Teachers, Except Special Education",detailed,"1,990",16.3,10.374,1.06,*,"53,280",2.9,*,*,*,*,*,"35,470","42,230","51,700","63,620","75,940",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,**,**,**,**,*,"55,480",4.2,*,*,*,*,*,"37,360","44,910","55,230","66,650","76,530",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-2023,"Career/Technical Education Teachers, Middle School",detailed,**,**,**,**,*,"59,250",3.1,*,*,*,*,*,"48,870","53,550","58,590","63,630","74,900",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,"2,110",21.5,11.027,1.52,*,"58,210",2.3,*,*,*,*,*,"41,730","47,750","57,210","67,630","77,610",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,160,23.4,0.833,1.56,*,"57,550",3.9,*,*,*,*,*,"42,920","49,130","57,060","64,330","75,790",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-2051,"Special Education Teachers, Preschool",detailed,140,31.7,0.745,4.59,*,"58,560",3.0,*,*,*,*,*,"41,990","47,720","58,840","70,160","77,360",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,360,19.0,1.881,1.47,*,"55,800",3.4,*,*,*,*,*,"41,500","45,160","52,360","66,050","76,940",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-2053,"Special Education Teachers, Middle School",detailed,110,45.9,0.558,0.92,*,"45,420",5.3,*,*,*,*,*,"35,040","39,690","45,470","51,140","58,110",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-2054,"Special Education Teachers, Secondary School",detailed,480,24.6,2.486,2.53,*,"57,520",1.9,*,*,*,*,*,"39,770","46,500","57,350","69,370","77,080",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-2059,"Special Education Teachers, All Other",detailed,**,**,**,**,*,"61,140",6.8,*,*,*,*,*,"39,080","54,220","61,860","72,160","79,500",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,**,**,**,**,26.42,"54,950",8.8,18.26,21.01,25.19,32.58,36.79,"37,980","43,700","52,390","67,770","76,530",,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-3021,Self-Enrichment Education Teachers,detailed,**,**,**,**,23.28,"48,430",7.2,15.84,19.90,24.58,27.67,29.58,"32,940","41,390","51,120","57,560","61,520",,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,240,32.9,1.241,0.57,*,"35,660",10.4,*,*,*,*,*,"22,090","24,900","33,780","38,420","53,640",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-3098,Substitute Teachers,detailed,320,20.9,1.682,0.41,17.21,"35,790",5.9,12.16,13.76,16.35,18.71,25.75,"25,300","28,620","34,000","38,910","53,570",,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-4012,Curators,detailed,**,**,**,**,20.11,"41,820",11.1,16.06,17.18,19.04,23.08,26.82,"33,410","35,740","39,600","48,000","55,790",,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-4021,Librarians,detailed,80,24.5,0.400,0.46,26.82,"55,780",7.5,16.72,19.08,27.59,33.00,37.31,"34,790","39,690","57,380","68,650","77,610",,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-4031,Library Technicians,detailed,80,32.6,0.432,0.70,18.16,"37,770",4.8,9.88,11.50,20.30,22.90,24.47,"20,540","23,920","42,220","47,640","50,890",,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-9011,Audio-Visual and Multimedia Collections Specialists,detailed,60,26.3,0.322,4.89,25.93,"53,930",8.2,13.74,18.56,27.67,31.32,35.99,"28,580","38,610","57,550","65,140","74,860",,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-9031,Instructional Coordinators,detailed,150,27.4,0.766,0.68,26.19,"54,480",5.3,16.97,19.69,24.11,33.36,37.46,"35,300","40,960","50,140","69,400","77,920",,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-9041,Teacher Assistants,detailed,"3,550",6.2,18.527,2.01,*,"30,720",1.8,*,*,*,*,*,"23,000","26,590","30,090","35,280","38,810",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,25-9099,"Education, Training, and Library Workers, All Other",detailed,80,36.6,0.436,0.59,19.90,"41,390",10.2,13.65,15.45,18.49,21.89,24.40,"28,390","32,140","38,450","45,530","50,750",,
MN,2700001,Northwest Minnesota nonmetropolitan area,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,"1,440",7.4,7.500,0.56,20.22,"42,050",3.0,10.72,13.25,18.12,25.08,32.89,"22,290","27,550","37,690","52,160","68,410",,
MN,2700001,Northwest Minnesota nonmetropolitan area,27-1021,Commercial and Industrial Designers,detailed,**,**,**,**,31.38,"65,270",4.4,22.91,26.76,31.07,36.45,39.72,"47,650","55,660","64,630","75,820","82,620",,
MN,2700001,Northwest Minnesota nonmetropolitan area,27-1023,Floral Designers,detailed,120,36.4,0.623,2.08,13.03,"27,100",6.4,9.88,10.49,11.72,14.16,17.92,"20,540","21,820","24,380","29,460","37,270",,
MN,2700001,Northwest Minnesota nonmetropolitan area,27-1024,Graphic Designers,detailed,320,17.5,1.689,1.12,20.13,"41,860",5.5,13.79,16.13,18.17,22.18,28.95,"28,680","33,560","37,790","46,140","60,210",,
MN,2700001,Northwest Minnesota nonmetropolitan area,27-1026,Merchandise Displayers and Window Trimmers,detailed,90,28.2,0.478,0.54,14.57,"30,300",6.9,10.32,11.43,14.31,17.20,19.27,"21,460","23,780","29,760","35,780","40,080",,
MN,2700001,Northwest Minnesota nonmetropolitan area,27-1029,"Designers, All Other",detailed,**,**,**,**,11.55,"24,030",8.6,9.92,10.29,10.92,11.54,14.44,"20,630","21,410","22,710","24,000","30,040",,
MN,2700001,Northwest Minnesota nonmetropolitan area,27-2012,Producers and Directors,detailed,40,25.3,0.218,0.27,28.82,"59,940",11.4,15.22,17.56,23.61,36.83,54.77,"31,670","36,520","49,110","76,600","113,910",,
MN,2700001,Northwest Minnesota nonmetropolitan area,27-2022,Coaches and Scouts,detailed,120,17.7,0.621,0.38,*,"42,860",9.1,*,*,*,*,*,"22,390","28,370","39,450","51,880","70,260",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,27-3011,Radio and Television Announcers,detailed,110,20.2,0.590,3.07,13.92,"28,950",5.6,9.99,10.90,12.72,16.36,19.46,"20,790","22,670","26,450","34,030","40,470",,
MN,2700001,Northwest Minnesota nonmetropolitan area,27-3022,Reporters and Correspondents,detailed,70,36.9,0.377,1.47,13.77,"28,640",6.5,10.15,11.58,13.34,14.89,19.08,"21,120","24,080","27,740","30,960","39,680",,
MN,2700001,Northwest Minnesota nonmetropolitan area,27-3031,Public Relations Specialists,detailed,210,15.8,1.115,0.67,26.29,"54,690",3.2,17.85,21.23,25.60,31.18,36.46,"37,140","44,160","53,250","64,850","75,840",,
MN,2700001,Northwest Minnesota nonmetropolitan area,27-3041,Editors,detailed,70,21.9,0.360,0.54,21.97,"45,710",12.0,10.09,11.33,22.03,27.65,40.68,"20,980","23,570","45,830","57,520","84,610",,
MN,2700001,Northwest Minnesota nonmetropolitan area,27-3042,Technical Writers,detailed,40,36.7,0.232,0.67,24.30,"50,530",5.3,16.98,19.72,22.52,27.24,35.28,"35,310","41,010","46,830","56,660","73,380",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-0000,Healthcare Practitioners and Technical Occupations,major,"12,950",4.1,67.666,1.13,36.72,"76,370",3.7,16.68,21.18,29.51,40.09,58.91,"34,700","44,060","61,390","83,380","122,530",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1011,Chiropractors,detailed,50,40.4,0.258,1.08,43.17,"89,790",6.0,27.38,40.04,44.46,48.86,55.07,"56,940","83,290","92,470","101,630","114,530",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1021,"Dentists, General",detailed,60,39.6,0.292,0.37,75.30,"156,630",27.3,42.37,45.46,50.60,79.51,#,"88,130","94,550","105,260","165,390",#,,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1029,"Dentists, All Other Specialists",detailed,**,**,**,**,138.87,"288,840",21.9,97.66,#,#,#,#,"203,130",#,#,#,#,,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1031,Dietitians and Nutritionists,detailed,60,19.9,0.332,0.74,32.31,"67,200",4.6,22.53,26.64,31.71,37.69,45.00,"46,850","55,410","65,960","78,400","93,590",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1041,Optometrists,detailed,80,25.3,0.400,1.55,79.52,"165,400",15.4,34.31,38.94,56.83,#,#,"71,370","81,000","118,220",#,#,,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1051,Pharmacists,detailed,450,12.7,2.344,1.10,59.82,"124,420",3.4,45.51,54.37,62.41,71.32,77.04,"94,660","113,090","129,800","148,350","160,250",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1062,Family and General Practitioners,detailed,270,38.6,1.409,1.79,117.35,"244,090",8.0,69.20,85.43,#,#,#,"143,940","177,700",#,#,#,,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1063,"Internists, General",detailed,40,30.9,0.208,0.80,119.49,"248,540",8.8,58.84,83.20,#,#,#,"122,380","173,060",#,#,#,,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1064,Obstetricians and Gynecologists,detailed,**,**,**,**,125.92,"261,920",11.3,72.07,85.26,#,#,#,"149,910","177,350",#,#,#,,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1067,Surgeons,detailed,**,**,**,**,#,#,*,#,#,#,#,#,#,#,#,#,#,,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1069,"Physicians and Surgeons, All Other",detailed,190,23.7,0.993,0.37,125.76,"261,570",8.0,57.17,#,#,#,#,"118,900",#,#,#,#,,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1071,Physician Assistants,detailed,100,22.2,0.530,0.67,60.03,"124,870",2.8,44.09,50.51,58.01,70.31,83.67,"91,710","105,060","120,660","146,250","174,040",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1122,Occupational Therapists,detailed,240,29.5,1.267,1.44,35.50,"73,840",1.5,27.28,31.17,35.19,39.15,45.49,"56,730","64,840","73,190","81,440","94,620",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1123,Physical Therapists,detailed,360,22.8,1.887,1.19,40.96,"85,190",2.2,31.54,35.04,40.75,46.30,50.43,"65,600","72,880","84,750","96,310","104,880",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1126,Respiratory Therapists,detailed,90,15.3,0.453,0.51,29.99,"62,370",2.0,22.58,26.08,29.64,34.46,37.92,"46,970","54,250","61,640","71,670","78,880",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1127,Speech-Language Pathologists,detailed,200,14.9,1.020,1.00,32.67,"67,940",3.1,22.67,26.61,31.28,38.21,45.13,"47,140","55,340","65,060","79,480","93,880",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1131,Veterinarians,detailed,80,18.4,0.396,0.81,29.18,"60,700",9.4,16.73,25.41,28.83,34.60,38.39,"34,800","52,860","59,970","71,970","79,840",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1141,Registered Nurses,detailed,"4,110",6.4,21.501,1.05,35.06,"72,920",1.3,26.03,29.43,34.75,40.63,46.50,"54,140","61,210","72,280","84,510","96,720",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1151,Nurse Anesthetists,detailed,90,23.5,0.457,1.52,106.77,"222,070",5.1,82.60,87.93,96.78,#,#,"171,810","182,880","201,310",#,#,,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-1171,Nurse Practitioners,detailed,130,17.8,0.676,0.54,55.55,"115,540",2.3,42.76,46.65,54.26,61.00,72.93,"88,950","97,040","112,860","126,890","151,690",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-2010,Clinical Laboratory Technologists and Technicians,detailed,390,7.0,2.033,0.92,26.28,"54,660",1.3,19.72,22.02,25.89,30.04,35.28,"41,020","45,800","53,860","62,470","73,370",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-2021,Dental Hygienists,detailed,360,13.3,1.904,1.28,35.55,"73,940",7.0,26.46,30.31,35.34,40.62,46.84,"55,030","63,040","73,510","84,490","97,430",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-2032,Diagnostic Medical Sonographers,detailed,80,21.4,0.416,0.85,37.66,"78,340",1.6,31.29,33.48,36.84,40.98,47.59,"65,080","69,640","76,630","85,230","98,990",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-2034,Radiologic Technologists,detailed,280,10.0,1.444,1.02,30.05,"62,500",1.2,22.75,25.95,29.88,34.75,37.89,"47,320","53,980","62,150","72,290","78,800",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-2041,Emergency Medical Technicians and Paramedics,detailed,840,15.0,4.381,2.47,18.66,"38,810",4.1,12.57,13.92,16.98,22.66,28.51,"26,140","28,950","35,320","47,120","59,300",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-2052,Pharmacy Technicians,detailed,600,8.1,3.124,1.08,16.51,"34,340",1.9,11.43,13.94,16.73,18.88,21.94,"23,780","29,000","34,810","39,280","45,630",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-2055,Surgical Technologists,detailed,130,11.4,0.703,0.92,23.14,"48,130",1.8,17.02,20.13,23.09,26.80,29.65,"35,400","41,860","48,030","55,740","61,660",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-2056,Veterinary Technologists and Technicians,detailed,160,11.9,0.843,1.14,17.00,"35,350",6.5,12.93,14.91,16.66,18.33,24.06,"26,900","31,020","34,660","38,120","50,050",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-2057,Ophthalmic Medical Technicians,detailed,170,48.2,0.901,2.47,21.15,"43,990",3.5,15.75,17.47,20.31,24.06,28.90,"32,750","36,340","42,250","50,040","60,120",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,"2,010",5.9,10.522,2.17,20.71,"43,070",1.0,16.37,18.25,20.84,23.18,24.88,"34,050","37,970","43,340","48,200","51,760",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-2071,Medical Records and Health Information Technicians,detailed,270,9.7,1.390,0.96,21.48,"44,680",1.3,16.36,18.54,21.30,23.87,27.24,"34,020","38,570","44,310","49,640","56,650",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-2081,"Opticians, Dispensing",detailed,260,20.6,1.358,2.72,18.15,"37,740",3.4,13.98,15.86,17.91,20.46,23.17,"29,080","32,980","37,260","42,560","48,180",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-2099,"Health Technologists and Technicians, All Other",detailed,40,14.1,0.227,0.26,24.31,"50,560",5.0,15.17,16.94,21.07,31.00,39.67,"31,560","35,240","43,830","64,480","82,510",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-9011,Occupational Health and Safety Specialists,detailed,90,13.5,0.495,0.81,34.57,"71,910",2.1,24.14,29.43,34.94,38.47,45.83,"50,210","61,210","72,670","80,020","95,320",,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-9091,Athletic Trainers,detailed,50,13.8,0.261,1.41,*,"46,000",2.9,*,*,*,*,*,"30,620","39,670","46,360","52,400","61,050",TRUE,
MN,2700001,Northwest Minnesota nonmetropolitan area,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,150,0.0,0.760,3.36,22.29,"46,350",4.2,19.74,19.75,20.87,24.14,26.27,"41,060","41,070","43,400","50,220","54,650",,
MN,2700001,Northwest Minnesota nonmetropolitan area,31-0000,Healthcare Support Occupations,major,"6,110",5.1,31.928,1.12,15.81,"32,880",1.9,11.82,13.15,15.04,17.99,20.92,"24,590","27,360","31,270","37,430","43,520",,
MN,2700001,Northwest Minnesota nonmetropolitan area,31-1011,Home Health Aides,detailed,"1,420",19.2,7.398,1.34,13.72,"28,540",1.5,10.86,12.18,13.50,14.83,17.29,"22,590","25,330","28,080","30,850","35,960",,
MN,2700001,Northwest Minnesota nonmetropolitan area,31-1014,Nursing Assistants,detailed,"3,120",10.3,16.288,1.62,15.24,"31,690",2.1,12.35,13.40,15.08,17.39,18.79,"25,700","27,870","31,370","36,170","39,080",,
MN,2700001,Northwest Minnesota nonmetropolitan area,31-2011,Occupational Therapy Assistants,detailed,50,9.6,0.279,0.95,22.39,"46,580",2.1,18.15,20.05,22.18,24.48,28.38,"37,740","41,710","46,140","50,920","59,030",,
MN,2700001,Northwest Minnesota nonmetropolitan area,31-2021,Physical Therapist Assistants,detailed,170,34.6,0.878,1.35,24.94,"51,870",1.7,20.80,22.46,24.98,27.83,29.79,"43,270","46,710","51,950","57,880","61,960",,
MN,2700001,Northwest Minnesota nonmetropolitan area,31-9011,Massage Therapists,detailed,**,**,**,**,23.72,"49,340",7.4,10.04,14.42,25.77,29.77,32.77,"20,870","30,000","53,590","61,920","68,160",,
